step,reward,eval_type,seed
250112,0.0,pi,6
250112,0.8,mppi,6
500224,0.0,pi,6
500224,0.0,mppi,6
750080,231.5,pi,6
750080,212.8,mppi,6
1000192,115.7,pi,6
1000192,152.9,mppi,6
1250048,329.8,pi,6
1250048,341.0,mppi,6
1500160,333.7,pi,6
1500160,257.2,mppi,6
1750016,346.4,pi,6
1750016,357.4,mppi,6
2000128,340.6,pi,6
2000128,354.0,mppi,6
2250240,349.1,pi,6
2250240,355.1,mppi,6
2500096,344.7,pi,6
2500096,352.4,mppi,6
2750208,343.7,pi,6
2750208,358.2,mppi,6
3000064,342.0,pi,6
3000064,366.2,mppi,6
3250176,348.5,pi,6
3250176,365.5,mppi,6
3500032,340.6,pi,6
3500032,353.2,mppi,6
3750144,346.7,pi,6
3750144,369.8,mppi,6
4000000,343.1,pi,6
4000000,369.0,mppi,6
4250112,344.1,pi,6
4250112,363.2,mppi,6
4500224,351.9,pi,6
4500224,323.3,mppi,6
4750080,351.4,pi,6
4750080,371.9,mppi,6
5000192,351.0,pi,6
5000192,373.3,mppi,6
