step,reward,eval_type,seed
250112,2.0,pi,1
250112,2.0,mppi,1
500224,264.8,pi,1
500224,287.0,mppi,1
750080,287.2,pi,1
750080,298.7,mppi,1
1000192,298.9,pi,1
1000192,321.3,mppi,1
1250048,308.4,pi,1
1250048,318.7,mppi,1
1500160,307.4,pi,1
1500160,323.8,mppi,1
1750016,315.0,pi,1
1750016,322.2,mppi,1
2000128,306.3,pi,1
2000128,330.3,mppi,1
2250240,314.8,pi,1
2250240,327.4,mppi,1
2500096,313.7,pi,1
2500096,330.3,mppi,1
2750208,311.8,pi,1
2750208,334.8,mppi,1
3000064,310.3,pi,1
3000064,326.5,mppi,1
3250176,316.1,pi,1
3250176,332.6,mppi,1
